id,zone_id,safety_class_id,mentor_id,address
1505,724,7,34034,"Compton, Fuller Parkway 11"
1506,328,4,3801,"San Marino, Oneill Court 27"
1507,303,1,56281,"Bell, Mosinee Pass 66"
1508,111,4,30906,"Belmont, Burrows Junction 33"
1509,113,1,28686,"Lemoore, Montana Alley 99"
1510,367,3,30780,"Weed, Troy Place 71"
1511,92,4,24337,"Holtville, Arkansas Parkway 0"
1512,506,5,7974,"Sonoma, Talmadge Lane 47"
1513,204,2,2247,"La Puente, Pearson Avenue 72"
1514,692,3,52052,"Chowchilla, Morrow Alley 12"
1515,30,4,49468,"San Clemente, Corben Park 97"
1516,933,1,49981,"Desert Hot Springs, Harper Circle 60"
1517,251,5,43748,"National City, Homewood Avenue 52"
1518,647,2,53508,"Highland, Goodland Court 88"
1519,279,4,58006,"Dorris, Bowman Lane 91"
1520,670,3,6867,"Indio, Reindahl Junction 60"
1521,17,7,35054,"Placentia, Fuller Alley 65"
1522,863,5,11997,"Dos Palos, Pond Trail 58"
1523,824,4,33132,"Newman, Manufacturers Avenue 11"
1524,682,4,20826,"Arcadia, Saint Paul Point 39"
1525,511,1,2050,"Pinole, 1st Center 73"
1526,999,2,9857,"Half Moon Bay, 5th Crossing 2"
1527,17,2,48441,"Indian Wells, Sugar Trail 41"
1528,661,6,47887,"Simi Valley, Thackeray Road 54"
1529,135,5,24239,"Dunsmuir, Holy Cross Circle 52"
1530,495,7,5262,"Blythe, Hudson Park 57"
1531,375,1,51242,"Redwood City, Sunbrook Point 13"
1532,163,7,14649,"Studio City, Lake View Road 61"
1533,441,1,47580,"Vacaville, Clarendon Avenue 62"
1534,313,8,6627,"Scotts Valley, Declaration Park 66"
1535,316,7,32057,"Redwood City, Banding Junction 47"
1536,989,2,28738,"Healdsburg, Lillian Way 0"
1537,272,3,31781,"Firebaugh, Orin Plaza 84"
1538,29,4,50193,"San Bruno, Monica Center 60"
1539,797,4,38986,"Gardena, Old Gate Center 41"
1540,707,8,46083,"Studio City, Jackson Crossing 99"
1541,849,1,40011,"South Gate, Holmberg Circle 54"
1542,51,4,30714,"Needles, Sutteridge Street 87"
1543,708,3,34613,"Newport Beach, Crownhardt Parkway 38"
1544,407,8,44694,"Alameda, Village Drive 87"
1545,99,5,40416,"Selma, Old Shore Parkway 69"
1546,696,7,3523,"Menifee, 6th Crossing 57"
1547,881,6,29547,"San Jacinto, Trailsway Park 71"
1548,55,1,58257,"Fairfax, Springs Crossing 17"
1549,326,6,30537,"Vista, Center Road 46"
1550,418,6,25987,"Portola, Forest Run Drive 90"
1551,374,4,24521,"Brentwood, Shasta Junction 5"
1552,943,2,1902,"Camarillo, Havey Place 51"
1553,379,2,13280,"Clayton, Pepper Wood Trail 38"
1554,715,3,22986,"Arroyo Grande, Mariners Cove Pass 61"
1555,894,7,40396,"Moraga, Del Mar Circle 64"
1556,344,4,27499,"Pomona, Goodland Crossing 89"
1557,713,1,15772,"Palm Springs, Bluejay Plaza 54"
1558,947,6,33170,"Bell, Leroy Junction 4"
1559,395,2,13762,"Santa Clarita, Hudson Point 79"
1560,813,7,23070,"Hemet, Linden Parkway 93"
1561,972,4,55925,"Sebastopol, Derek Avenue 47"
1562,606,8,43625,"Costa Mesa, Dakota Circle 1"
1563,881,6,21184,"Yorba Linda, Amoth Terrace 15"
1564,110,4,40162,"Westmorland, Badeau Parkway 6"
1565,170,7,41094,"Tehama, Birchwood Lane 77"
1566,791,2,45658,"Pomona, Fisk Street 38"
1567,417,1,45732,"Adelanto, Vera Crossing 6"
1568,553,5,24695,"Hesperia, Talisman Crossing 78"
1569,503,2,37221,"Stanton, Melby Avenue 61"
1570,368,3,9062,"Folsom, Drewry Road 29"
1571,900,1,32251,"San Jacinto, Dottie Court 63"
1572,181,5,11300,"Big Bear Lake, Cambridge Terrace 8"
1573,610,5,5847,"Pacifica, Mayer Circle 2"
1574,101,1,16325,"King City, Birchwood Crossing 0"
1575,2,2,52813,"Laguna Woods, Utah Point 61"
1576,282,3,53800,"Compton, Butterfield Avenue 61"
1577,829,6,47945,"Lancaster, Cambridge Road 14"
1578,515,4,29653,"Ukiah, Michigan Road 38"
1579,911,2,4307,"Agoura Hills, Maple Wood Crossing 2"
1580,421,7,46397,"Watsonville, Kingsford Street 47"
1581,378,2,3312,"Concord, Mosinee Parkway 14"
1582,581,8,35514,"Pinole, Utah Park 78"
1583,639,3,939,"Dos Palos, Ramsey Drive 53"
1584,313,1,48791,"Los Altos, Arkansas Court 18"
1585,961,7,32413,"Santa Rosa, Lyons Road 60"
1586,233,5,47169,"Sonora, Wayridge Terrace 53"
1587,818,3,31839,"Rancho Cordova, Crescent Oaks Avenue 91"
1588,6,2,53710,"Mammoth Lakes, Kinsman Court 8"
1589,14,6,38598,"Loomis, Eagan Terrace 94"
1590,821,2,43553,"Exeter, Dawn Plaza 34"
1591,263,4,39890,"Clearlake, Magdeline Court 96"
1592,971,4,48961,"Solvang, International Road 48"
1593,439,2,13695,"Fowler, Pierstorff Junction 4"
1594,347,6,23001,"Tustin, Talmadge Circle 5"
1595,341,2,5609,"Exeter, Iowa Park 30"
1596,639,4,53104,"Weed, Dahle Way 66"
1597,178,1,40103,"Santa Rosa, Larry Point 43"
1598,122,4,52581,"Concord, Fulton Crossing 65"
1599,298,3,12532,"Rosemead, Carioca Pass 38"
1600,982,3,8203,"Waterford, Westerfield Terrace 5"
1601,415,6,45325,"Blythe, Vera Center 48"
1602,680,2,51807,"Whittier, Carberry Center 72"
1603,333,3,26283,"Monterey Park, Crescent Oaks Point 72"
1604,160,2,17741,"Arvin, Hayes Trail 83"
1605,876,7,40738,"Corcoran, High Crossing Court 73"
1606,614,1,16238,"Portola, Westerfield Parkway 56"
1607,765,3,3951,"Saratoga, Browning Drive 22"
1608,796,1,15344,"Richmond, Spohn Center 60"
1609,143,2,7193,"West Sacramento, Warrior Junction 70"
1610,707,4,48030,"Santee, La Follette Pass 32"
1611,655,7,32532,"Fortuna, Nobel Street 88"
1612,733,2,13690,"Rolling Hills, Nelson Court 27"
1613,462,6,49280,"South Lake Tahoe, Susan Point 20"
1614,205,7,2063,"Sausalito, Pleasure Trail 64"
1615,813,5,40718,"San Dimas, Hansons Crossing 39"
1616,37,1,53230,"Ridgecrest, Hovde Crossing 49"
1617,511,3,54392,"Tehachapi, Warner Street 20"
1618,883,2,17616,"Lincoln, Esch Center 49"
1619,249,2,18534,"Coronado, Katie Plaza 92"
1620,123,1,39451,"Blythe, Bluestem Place 25"
1621,296,4,19070,"Solvang, Tomscot Road 76"
1622,395,5,30014,"Morgan Hill, Burning Wood Park 47"
1623,541,5,1521,"Manteca, Donald Hill 22"
1624,909,1,44294,"Hercules, Sugar Way 70"
1625,526,8,6434,"Victorville, Longview Place 11"
1626,5,5,15351,"Portola, Thompson Terrace 54"
1627,130,3,38388,"Bellflower, Moulton Plaza 22"
1628,197,3,45872,"Millbrae, Muir Lane 20"
1629,416,1,11448,"Avalon, Forster Parkway 25"
1630,900,3,3791,"Burlingame, Steensland Road 48"
1631,481,6,4283,"Tehama, Nobel Court 80"
1632,865,4,34999,"Belmont, Center Plaza 4"
1633,731,2,2971,"Hermosa Beach, Jenna Avenue 97"
1634,983,8,35809,"Huntington Park, Bellgrove Avenue 94"
1635,440,6,58184,"Torrance, Main Street 37"
1636,399,2,52943,"Lompoc, Vera Terrace 32"
1637,331,3,28317,"Needles, Melrose Place 29"
1638,981,2,6149,"Waterford, Sutherland Circle 78"
1639,752,5,3196,"San Fernando, Mosinee Circle 27"
1640,385,1,25130,"Highland, Tomscot Hill 47"
1641,859,7,25150,"Emeryville, Division Junction 82"
1642,6,8,44843,"Barstow, Merchant Road 8"
1643,719,5,19628,"San Rafael, Mitchell Circle 71"
1644,124,1,34707,"San Joaquin, Express Court 28"
1645,630,6,57829,"Pleasant Hill, Tony Plaza 66"
1646,349,2,57519,"Santa Rosa, Blaine Drive 41"
1647,573,6,43013,"West Covina, Nevada Place 74"
1648,146,3,43421,"San Leandro, Lunder Trail 63"
1649,131,1,2731,"Blythe, Schiller Center 26"
1650,220,6,10396,"San Leandro, Grayhawk Court 79"
1651,352,2,43958,"Rancho Cucamonga, Dixon Road 98"
1652,512,7,4995,"Santa Clarita, Southridge Court 52"
1653,572,3,35488,"Millbrae, Memorial Way 37"
1654,869,2,28142,"Oceanside, Division Parkway 6"
1655,113,8,39209,"Portola Valley, Harbort Street 91"
1656,898,4,49313,"Maricopa, Arkansas Trail 20"
1657,593,4,10347,"Newark, Eastlawn Point 32"
1658,690,6,52152,"La Palma, Thompson Crossing 43"
1659,58,6,33588,"California City, Ryan Alley 85"
1660,413,4,44601,"Coachella, Fuller Parkway 71"
1661,582,8,13958,"Patterson, Milwaukee Hill 51"
1662,304,6,27800,"Victorville, Pine View Trail 10"
1663,596,6,53903,"Hayward, Moulton Court 57"
1664,861,4,30053,"Bakersfield, Tony Road 53"
1665,219,4,14498,"Costa Mesa, Moland Alley 84"
1666,807,4,3945,"Westminster, Milwaukee Junction 16"
1667,467,4,41886,"East Palo Alto, Granby Pass 9"
1668,933,6,12759,"Calipatria, Loftsgordon Pass 58"
1669,343,8,37332,"Orange Cove, Bartelt Plaza 0"
1670,920,1,12934,"Hughson, Old Shore Alley 93"
1671,708,8,16243,"Big Bear Lake, Sommers Road 99"
1672,360,5,35927,"Bellflower, 6th Park 40"
1673,185,2,55262,"Placerville, Manitowish Hill 77"
1674,267,7,52351,"Mission Viejo, Heath Lane 31"
1675,227,6,30951,"Corte Madera, Montana Parkway 20"
1676,369,5,30478,"Tustin, Riverside Circle 25"
1677,398,1,605,"Brea, Dexter Lane 38"
1678,70,7,8433,"Novato, Comanche Road 8"
1679,216,4,11669,"Pleasant Hill, Dayton Way 54"
1680,982,6,19393,"Santa Monica, Forest Dale Lane 89"
1681,347,3,11603,"Artesia, Elmside Park 34"
1682,150,6,46853,"City of Commerce, Glendale Point 9"
1683,548,2,20875,"Oroville, Eastlawn Circle 64"
1684,364,7,47182,"Fortuna, Killdeer Plaza 52"
1685,871,1,51779,"Corcoran, Pawling Pass 58"
1686,938,1,56386,"Signal Hill, Farmco Alley 66"
1687,200,5,21705,"South Pasadena, Karstens Terrace 89"
1688,646,7,51649,"Ventura, Hoffman Drive 47"
1689,802,2,35478,"San Joaquin, Sunfield Terrace 55"
1690,126,4,45931,"Glendale, Magdeline Road 85"
1691,370,6,38089,"Santa Barbara, Lotheville Hill 21"
1692,740,7,14324,"Holtville, Blackbird Pass 20"
1693,551,4,55099,"Stockton, Bay Center 49"
1694,573,7,24931,"Rohnert Park, Moose Park 49"
1695,190,7,21615,"Vernon, Welch Parkway 79"
1696,334,1,43936,"Glendale, 8th Road 68"
1697,310,1,50402,"Arcadia, 5th Avenue 4"
1698,525,2,34179,"Hemet, Ridge Oak Lane 85"
1699,216,7,57987,"Los Gatos, Lakewood Pass 66"
1700,945,1,3813,"Firebaugh, Bobwhite Trail 99"
1701,222,5,10446,"Mill Valley, Crownhardt Circle 84"
1702,658,7,37444,"San Bernardino, Blackbird Parkway 42"
1703,417,3,4557,"La Mirada, Homewood Plaza 62"
1704,927,4,7567,"Avenal, Blackbird Point 57"
1705,804,5,13047,"Cudahy, Redwing Center 18"
1706,812,5,35268,"Paso Robles, Ilene Circle 99"
1707,846,6,25078,"Laguna Woods, Mesta Junction 77"
1708,842,6,42300,"Santa Barbara, Stuart Point 88"
1709,41,3,1637,"Ross, Birchwood Center 44"
1710,884,6,16575,"Antioch, Boyd Alley 91"
1711,59,2,30836,"Live Oak, Sunbrook Park 17"
1712,453,1,30385,"Moorpark, 3rd Pass 72"
1713,317,4,39403,"Arcata, Bluestem Road 21"
1714,424,1,42114,"Gardena, Grayhawk Court 30"
1715,897,8,44413,"Davis, Sunbrook Place 53"
1716,133,8,22398,"Redwood City, Dayton Pass 93"
1717,546,1,29228,"Brawley, Starling Plaza 28"
1718,486,7,27388,"Alturas, Bluestem Lane 25"
1719,189,7,32711,"Antioch, Raven Plaza 73"
1720,35,7,20256,"Fort Jones, Fieldstone Trail 98"
1721,849,3,54511,"Calabasas, Commercial Drive 1"
1722,570,5,43894,"Cypress, Hooker Center 97"
1723,988,3,59540,"Glendale, Canary Crossing 70"
1724,479,6,46771,"Fairfax, Arkansas Drive 9"
1725,767,5,11111,"Norco, Manitowish Plaza 95"
1726,435,7,7012,"Parlier, Anhalt Road 51"
1727,626,2,33566,"Modesto, Mcguire Parkway 49"
1728,377,1,625,"South Pasadena, Washington Alley 56"
1729,288,5,43382,"Waterford, Forster Avenue 0"
1730,621,4,26222,"Chino, Shoshone Street 85"
1731,774,1,9554,"Auburn, Derek Hill 21"
1732,285,5,27223,"San Mateo, Mayfield Trail 80"
1733,31,7,10309,"Arcata, New Castle Center 21"
1734,489,3,43408,"Jackson, Main Center 1"
1735,880,6,27909,"Greenfield, Westport Avenue 21"
1736,386,1,59054,"Windsor, Pine View Plaza 87"
1737,576,4,10291,"Chula Vista, Helena Hill 76"
1738,225,5,24457,"Los Alamitos, Manitowish Court 34"
1739,415,2,13753,"Santa Fe Springs, Daystar Way 23"
1740,835,4,59576,"Diamond Bar, Truax Alley 30"
1741,953,2,41008,"Alhambra, Anthes Parkway 60"
1742,53,4,12548,"Fremont, Heffernan Way 86"
1743,513,6,49990,"Willits, Messerschmidt Lane 55"
1744,644,7,29382,"Carson, Blaine Point 99"
1745,387,3,727,"Lancaster, Petterle Pass 98"
1746,940,6,38032,"Santa Maria, Hoffman Crossing 21"
1747,229,7,10565,"City of Industry, Fremont Crossing 41"
1748,964,3,34880,"Huntington Beach, Laurel Crossing 27"
1749,612,7,22526,"Pittsburg, High Crossing Street 68"
1750,557,1,54903,"San Rafael, Summerview Park 81"
1751,465,1,6208,"Montclair, Cascade Way 13"
1752,692,4,50221,"Dinuba, Crowley Avenue 16"
1753,806,3,59849,"Arcadia, Blaine Court 64"
1754,485,1,54657,"Santa Maria, Ruskin Junction 87"
1755,395,7,8597,"Marina, Pearson Pass 52"
1756,627,2,59792,"Ripon, Loomis Terrace 24"
1757,775,8,553,"Simi Valley, Stephen Junction 35"
1758,264,4,55847,"Fullerton, Oak Valley Road 10"
1759,936,3,51715,"Pinole, Clarendon Place 24"
1760,490,5,7592,"Ukiah, Menomonie Terrace 7"
1761,39,5,958,"Encinitas, Red Cloud Alley 85"
1762,651,5,42884,"Redding, Chinook Crossing 55"
1763,448,3,41067,"Brawley, Park Meadow Pass 60"
1764,168,3,48812,"Oroville, Carey Circle 31"
1765,626,3,55218,"Atwater, Union Center 59"
1766,730,1,43185,"Santa Maria, Homewood Park 0"
1767,315,3,10850,"Chowchilla, Goodland Court 86"
1768,718,2,50362,"Signal Hill, Lyons Street 41"
1769,403,4,10001,"Santa Barbara, Glendale Terrace 85"
1770,187,1,55367,"Seaside, Ramsey Way 12"
1771,460,5,9464,"Lemon Grove, Carpenter Drive 39"
1772,511,3,19523,"Greenfield, High Crossing Avenue 91"
1773,849,4,6513,"California City, Merchant Junction 87"
1774,936,3,8862,"Point Arena, Amoth Parkway 39"
1775,736,7,56011,"Hawthorne, Del Mar Place 87"
1776,776,2,47965,"Moorpark, 8th Trail 34"
1777,619,6,54345,"Rio Vista, Ruskin Center 79"
1778,769,5,51668,"Inglewood, Redwing Center 46"
1779,22,7,1764,"La Mesa, Petterle Alley 73"
1780,72,5,8781,"Dublin, Macpherson Crossing 6"
1781,170,6,37499,"Rancho Cucamonga, Larry Crossing 0"
1782,677,1,29152,"Holtville, Coolidge Pass 78"
1783,410,4,56954,"Chino Hills, Westerfield Way 99"
1784,978,7,1232,"Laguna Hills, Delaware Hill 9"
1785,948,5,37101,"Yreka, Hintze Lane 7"
1786,219,1,14497,"Ceres, Iowa Way 67"
1787,324,4,59522,"Corte Madera, Starling Road 8"
1788,316,5,22279,"Citrus Heights, Sherman Circle 39"
1789,831,3,1122,"Tracy, 1st Pass 8"
1790,528,5,57888,"Newark, Hoffman Way 22"
1791,394,2,9388,"Anaheim, Sachs Plaza 30"
1792,307,2,52904,"Daly City, Lighthouse Bay Trail 33"
1793,782,4,8415,"Santee, Golf View Crossing 21"
1794,643,7,59034,"Cypress, Evergreen Lane 4"
1795,492,1,26803,"Visalia, Kropf Road 7"
1796,761,1,8390,"Daly City, Anthes Park 73"
1797,80,4,22575,"San Clemente, Cardinal Point 24"
1798,460,6,5831,"Garden Grove, Oxford Trail 64"
1799,977,1,19000,"Point Arena, Meadow Vale Plaza 10"
1800,375,1,57838,"Palm Springs, Eagan Drive 10"
1801,275,7,59409,"Azusa, Sugar Pass 50"
1802,711,5,52987,"Laguna Niguel, Harbort Street 24"
1803,619,7,9664,"Rancho Santa Margarita, Roxbury Center 54"
1804,274,2,33243,"San Fernando, Forest Road 57"
1805,229,6,48521,"City of Commerce, Main Crossing 51"
1806,827,5,14598,"Arroyo Grande, Sutteridge Circle 18"
1807,598,3,35800,"Lathrop, Mockingbird Point 30"
1808,259,7,56761,"Rancho Mirage, Karstens Parkway 71"
1809,754,3,12944,"Stanton, Mandrake Center 15"
1810,777,3,42358,"Escondido, Northfield Parkway 71"
1811,969,5,5112,"Duarte, Pawling Point 25"
1812,818,3,3839,"Palos Verdes Estates, Hanson Terrace 64"
1813,977,6,56432,"Suisun City, Sundown Trail 86"
1814,310,7,38420,"Blythe, Debra Center 11"
1815,461,2,51993,"Montague, Mcguire Center 79"
1816,281,2,51018,"Fontana, Messerschmidt Alley 79"
1817,262,5,6760,"Coalinga, Pond Hill 6"
1818,397,2,3382,"South Lake Tahoe, Union Crossing 58"
1819,102,2,25448,"Corcoran, Prentice Trail 57"
1820,511,5,18909,"Fort Bragg, Bunting Road 37"
1821,814,1,53806,"Seaside, Becker Place 39"
1822,76,3,56218,"Clearlake, Onsgard Terrace 14"
1823,898,2,31743,"Winters, Swallow Center 90"
1824,808,4,17679,"Bell, Starling Park 52"
1825,783,4,4696,"San Jacinto, Buena Vista Alley 79"
1826,50,3,43317,"Point Arena, Hermina Road 93"
1827,606,3,54177,"South Pasadena, Riverside Junction 24"
1828,671,8,57180,"Folsom, Mallory Hill 29"
1829,415,1,38630,"Sutter Creek, Maryland Park 13"
1830,457,5,6687,"Costa Mesa, Sunnyside Trail 21"
1831,423,4,42581,"Carpinteria, 7th Drive 20"
1832,85,4,41015,"Portola Valley, Thierer Terrace 96"
1833,139,1,41850,"Ridgecrest, Artisan Avenue 20"
1834,716,6,57524,"Encinitas, David Road 68"
1835,817,4,46857,"Bell Gardens, Monument Terrace 86"
1836,936,3,6942,"Indio, Claremont Trail 61"
1837,479,6,1418,"Farmersville, Roth Street 6"
1838,703,1,12004,"Fairfield, Eggendart Point 49"
1839,782,7,38708,"Stanton, Raven Terrace 98"
1840,597,6,11582,"Huntington Beach, Warner Drive 37"
1841,302,4,58058,"Crescent City, Lien Lane 94"
1842,765,6,22491,"Saratoga, Kipling Junction 65"
1843,435,3,8504,"Palo Alto, Pawling Alley 97"
1844,566,4,1172,"Benicia, Messerschmidt Place 31"
1845,922,1,55765,"Apple Valley, Londonderry Alley 17"
1846,727,7,45187,"Vista, Vermont Circle 88"
1847,33,1,34680,"Nevada City, Longview Way 46"
1848,728,2,52040,"Bell Gardens, Prairieview Terrace 51"
1849,619,2,40859,"Claremont, Northwestern Place 40"
1850,373,2,24278,"Corning, Golf View Park 86"
1851,728,3,20052,"Long Beach, Hollow Ridge Drive 19"
1852,517,4,59491,"South El Monte, Emmet Avenue 42"
1853,719,7,50470,"Berkeley, Melvin Drive 78"
1854,919,5,27641,"Palmdale, North Hill 15"
1855,592,1,29194,"South San Francisco, Brown Road 69"
1856,282,5,13787,"Sanger, Center Lane 96"
1857,515,8,35583,"Tracy, Northwestern Street 17"
1858,510,6,54815,"Escalon, Twin Pines Junction 82"
1859,741,4,20934,"Petaluma, Hallows Terrace 21"
1860,331,5,22554,"Placentia, Elgar Crossing 63"
1861,367,7,28496,"Dunsmuir, Macpherson Park 0"
1862,657,3,3883,"Dunsmuir, Ridgeway Circle 66"
1863,394,1,8681,"Fremont, Summer Ridge Trail 63"
1864,360,7,52664,"Escalon, Loeprich Street 47"
1865,927,6,6900,"Dinuba, Veith Alley 65"
1866,31,4,36404,"Ione, Sauthoff Alley 35"
1867,787,3,42048,"Loomis, Longview Circle 18"
1868,330,6,5795,"Colfax, Golden Leaf Avenue 99"
1869,18,4,26199,"Monte Sereno, Sloan Drive 81"
1870,153,4,26117,"Alameda, Meadow Vale Center 58"
1871,977,3,16236,"Healdsburg, Graceland Place 12"
1872,901,1,43936,"Woodland, Merchant Alley 52"
1873,493,6,405,"Hanford, Pine View Center 69"
1874,629,7,23848,"Garden Grove, Namekagon Circle 78"
1875,996,3,59265,"San Marcos, International Junction 1"
1876,346,4,26424,"Arcadia, Garrison Crossing 12"
1877,1,8,7377,"Richmond, Bowman Terrace 64"
1878,607,1,1526,"Rocklin, Mallard Park 75"
1879,220,1,26448,"Orange, Dennis Point 66"
1880,301,3,2280,"Wasco, Hallows Place 63"
1881,682,6,2300,"Downey, Sundown Point 41"
1882,805,3,28108,"Ceres, Warbler Avenue 35"
1883,372,4,43849,"Sanger, Doe Crossing Lane 35"
1884,218,5,33955,"Encinitas, Mitchell Plaza 73"
1885,914,8,20662,"Hidden Hills, North Drive 43"
1886,264,1,47210,"Calexico, Kingsford Place 69"
1887,32,4,23705,"Pico Rivera, Buhler Park 39"
1888,816,4,47569,"Belvedere, Comanche Trail 46"
1889,952,2,45912,"San Anselmo, International Circle 77"
1890,685,4,47268,"Goleta, Lunder Avenue 22"
1891,898,6,46760,"Wheatland, Surrey Avenue 65"
1892,962,2,7678,"San Dimas, Crescent Oaks Way 64"
1893,475,1,46758,"Petaluma, Ohio Avenue 53"
1894,800,5,43432,"Firebaugh, Talmadge Drive 74"
1895,946,4,41034,"Truckee, Drewry Alley 30"
1896,766,6,2650,"Santa Barbara, Namekagon Point 16"
1897,582,5,7211,"Desert Hot Springs, Monterey Junction 10"
1898,629,3,37251,"La Habra, Monument Park 42"
1899,975,1,6259,"Irwindale, Dayton Court 70"
1900,776,7,6501,"Morgan Hill, Bellgrove Street 0"
1901,853,6,22045,"Santee, Declaration Plaza 6"
1902,301,7,59068,"Costa Mesa, Ilene Hill 88"
1903,745,1,19886,"Truckee, Lawn Alley 54"
1904,593,1,53521,"Fairfax, Veith Drive 8"
1905,313,3,45874,"Belvedere, Prairieview Crossing 66"
1906,500,2,42835,"Rancho Cordova, Eastlawn Drive 48"
1907,592,1,28426,"Lemon Grove, Dryden Road 25"
1908,921,1,46138,"Dublin, Grayhawk Plaza 42"
1909,591,6,33299,"Ontario, Carioca Road 83"
1910,419,1,50581,"Hawaiian Gardens, Autumn Leaf Parkway 46"
1911,556,3,26846,"Morgan Hill, Ryan Drive 96"
1912,30,6,44543,"San Joaquin, Lukken Circle 50"
1913,405,1,32929,"Anaheim, Moulton Hill 96"
1914,467,7,26854,"Rolling Hills Estates, Arrowood Pass 70"
1915,148,7,53248,"Auburn, Manley Terrace 60"
1916,907,3,42469,"Sand City, Gina Lane 52"
1917,857,5,36018,"Chino, Elgar Park 28"
1918,807,1,14888,"Menlo Park, Colorado Center 20"
1919,862,1,21610,"Suisun City, Chive Center 39"
1920,318,5,36,"Hughson, Jana Crossing 12"
1921,911,4,44543,"Escondido, Menomonie Park 14"
1922,745,7,31229,"Burbank, Tennyson Center 28"
1923,368,3,16364,"La Cañada Flintridge, Summit Avenue 72"
1924,531,6,55529,"Saratoga, Buhler Junction 82"
1925,460,7,57062,"San Juan Bautista, Dakota Alley 72"
1926,335,2,50172,"Norco, Forster Crossing 80"
1927,184,7,43763,"Davis, Lunder Point 14"
1928,403,5,38420,"Atherton, Kipling Drive 89"
1929,192,1,28473,"San Gabriel, Nelson Way 48"
1930,935,1,50469,"Roseville, Carey Place 2"
1931,5,4,49812,"Claremont, Bartelt Plaza 10"
1932,50,2,41449,"Angels Camp, Autumn Leaf Crossing 25"
1933,386,3,26158,"San Bernardino, Hayes Crossing 77"
1934,411,5,1568,"Merced, Sunbrook Trail 58"
1935,982,7,37093,"Long Beach, Huxley Circle 65"
1936,943,5,16231,"Menlo Park, Garrison Place 93"
1937,287,3,18496,"Vernon, Hovde Street 64"
1938,62,5,2775,"Red Bluff, Amoth Parkway 41"
1939,709,5,46074,"Calipatria, Troy Pass 93"
1940,604,2,20119,"Clayton, Lyons Circle 99"
1941,553,5,51180,"South San Francisco, Maple Parkway 11"
1942,309,5,3048,"South El Monte, Kennedy Junction 1"
1943,693,3,44071,"Malibu, Goodland Park 9"
1944,383,5,33194,"Mountain View, Graceland Plaza 77"
1945,857,5,53240,"Colton, Lien Circle 37"
1946,244,6,8670,"La Mirada, Oxford Parkway 63"
1947,788,5,38891,"Loma Linda, Mendota Point 89"
1948,64,8,24636,"Greenfield, Farmco Drive 20"
1949,19,8,6871,"Holtville, Parkside Lane 72"
1950,869,5,44944,"Pacific Grove, Dryden Lane 25"
1951,603,7,35213,"Adelanto, Oakridge Junction 6"
1952,544,6,48213,"Tehachapi, Hoard Trail 36"
1953,4,4,37794,"Plymouth, Beilfuss Parkway 2"
1954,692,1,47634,"Anaheim, Browning Trail 35"
1955,954,1,32998,"Pleasanton, Kenwood Street 93"
1956,611,2,57882,"Sebastopol, 5th Way 41"
1957,305,7,2425,"Dinuba, Forest Dale Center 85"
